"Div.Name","Sch.Name","Subject","All Students","Asian","Black","Economically Disadvantaged","English Learners","Female","Hispanic","Male","Students with Disabilities","White"
"Norfolk City ","Walter Herron Taylor Elementary","Science",82,NA,63,65,NA,83,NA,81,NA,90
"Norfolk City ","James Monroe Elementary","English: Reading",38,NA,35,33,NA,41,NA,34,31,NA
"Norfolk City ","James Monroe Elementary","History and Social Sciences",27,NA,28,26,NA,25,NA,29,20,NA
"Norfolk City ","James Monroe Elementary","Mathematics",43,NA,38,36,NA,43,NA,41,38,NA
"Norfolk City ","James Monroe Elementary","Science",33,NA,28,26,NA,38,NA,29,0,NA
"Norfolk City ","Tanners Creek Elementary","English: Reading",67,82,62,59,33,70,70,64,26,93
"Norfolk City ","Tanners Creek Elementary","History and Social Sciences",79,NA,76,74,NA,81,86,76,67,NA
"Norfolk City ","Tanners Creek Elementary","Mathematics",72,83,68,65,50,69,69,74,36,100
"Norfolk City ","Tanners Creek Elementary","Science",73,NA,73,68,40,74,75,71,33,NA
"Norfolk City ","Matthew Fontaine Maury High","English: Reading",87,100,81,80,NA,89,85,85,69,95
"Norfolk City ","Matthew Fontaine Maury High","English: Writing",79,100,70,68,NA,84,88,74,44,91
"Norfolk City ","Matthew Fontaine Maury High","History and Social Sciences",64,60,50,50,17,64,76,65,39,89
"Norfolk City ","Matthew Fontaine Maury High","Mathematics",78,84,74,72,20,81,78,76,64,83
"Norfolk City ","Matthew Fontaine Maury High","Science",71,100,60,59,NA,72,77,71,49,87
"Newport News City ","Huntington Middle","English: Reading",51,NA,49,49,NA,57,57,45,27,83
"Newport News City ","Huntington Middle","English: Writing",42,NA,38,37,NA,49,NA,33,26,67
"Newport News City ","Huntington Middle","History and Social Sciences",63,NA,59,57,NA,53,NA,74,53,89
"Newport News City ","Huntington Middle","Mathematics",63,NA,61,61,NA,67,100,59,33,92
"Newport News City ","Huntington Middle","Science",55,NA,51,49,NA,46,NA,64,47,78
"Newport News City ","George J. McIntosh Elementary ","English: Reading",44,NA,41,40,24,54,49,37,24,44
"Newport News City ","George J. McIntosh Elementary ","History and Social Sciences",34,NA,26,30,31,43,43,26,17,63
"Newport News City ","George J. McIntosh Elementary ","Mathematics",45,NA,36,40,40,45,55,45,24,64
"Newport News City ","George J. McIntosh Elementary ","Science",59,NA,59,53,29,71,71,51,25,38
"Newport News City ","David A. Dutrow Elementary","English: Reading",67,43,59,61,56,66,67,68,33,84
"Newport News City ","David A. Dutrow Elementary","History and Social Sciences",85,NA,80,78,NA,82,73,88,38,100
"Newport News City ","David A. Dutrow Elementary","Mathematics",78,71,72,76,67,75,82,81,27,86
"Newport News City ","David A. Dutrow Elementary","Science",70,NA,58,58,NA,60,69,83,NA,100
"Newport News City ","Willis A. Jenkins Elementary","English: Reading",60,NA,56,57,48,70,63,50,25,75
"Newport News City ","Willis A. Jenkins Elementary","History and Social Sciences",35,NA,33,25,17,33,40,37,0,20
"Newport News City ","Willis A. Jenkins Elementary","Mathematics",72,NA,67,70,62,76,86,68,38,81
"Newport News City ","Willis A. Jenkins Elementary","Science",75,NA,73,80,80,71,78,80,43,86
"Newport News City ","R.O. Nelson Elementary ","English: Reading",77,79,68,63,64,78,82,75,60,81
"Newport News City ","R.O. Nelson Elementary ","History and Social Sciences",82,100,70,70,78,76,85,87,61,90
"Newport News City ","R.O. Nelson Elementary ","Mathematics",86,93,79,78,64,85,84,87,61,91
"Newport News City ","R.O. Nelson Elementary ","Science",91,NA,88,85,NA,91,95,91,68,97
"Newport News City ","Joseph H. Saunders Elementary","English: Reading",48,NA,45,42,14,50,38,47,27,70
"Newport News City ","Joseph H. Saunders Elementary","History and Social Sciences",49,NA,41,39,64,42,50,57,13,59
"Newport News City ","Joseph H. Saunders Elementary","Mathematics",57,NA,53,51,43,55,53,59,21,75
"Newport News City ","Joseph H. Saunders Elementary","Science",64,NA,65,58,14,67,50,61,46,75
"Newport News City ","T. Ryland Sanford Elementary","English: Reading",62,64,55,59,21,71,65,54,41,73
"Newport News City ","T. Ryland Sanford Elementary","History and Social Sciences",54,80,41,53,NA,56,50,52,18,71
"Newport News City ","T. Ryland Sanford Elementary","Mathematics",71,100,63,69,50,77,74,66,38,81
"Newport News City ","T. Ryland Sanford Elementary","Science",73,NA,68,74,20,76,81,70,18,77
"Newport News City ","Denbigh High","English: Reading",68,64,66,61,24,70,58,67,49,88
"Newport News City ","Denbigh High","English: Writing",63,82,58,59,18,64,49,62,59,86
"Newport News City ","Denbigh High","History and Social Sciences",55,83,50,47,37,45,51,63,35,69
"Newport News City ","Denbigh High","Mathematics",74,83,66,73,81,69,78,78,63,86
"Newport News City ","Denbigh High","Science",60,100,58,53,30,54,50,65,39,71
"Newport News City ","Richard T. Yates Elementary","English: Reading",70,NA,61,62,NA,74,61,66,38,79
"Newport News City ","Richard T. Yates Elementary","History and Social Sciences",71,NA,58,62,NA,77,75,67,27,84
"Newport News City ","Richard T. Yates Elementary","Mathematics",75,NA,66,63,80,77,70,74,36,83
"Newport News City ","Richard T. Yates Elementary","Science",71,NA,69,51,NA,63,50,77,41,78
"Newport News City ","Sedgefield Elementary","English: Reading",44,NA,41,40,24,51,44,38,20,59
"Newport News City ","Sedgefield Elementary","History and Social Sciences",46,NA,47,44,50,41,43,50,14,50
"Newport News City ","Sedgefield Elementary","Mathematics",53,NA,50,47,47,52,52,54,39,75
"Newport News City ","Sedgefield Elementary","Science",28,NA,25,22,0,29,14,28,13,44
"Newport News City ","L.F. Palmer Elementary ","English: Reading",64,NA,62,60,40,69,61,59,44,70
"Newport News City ","L.F. Palmer Elementary ","History and Social Sciences",81,NA,77,77,75,80,87,82,46,73
"Newport News City ","L.F. Palmer Elementary ","Mathematics",77,NA,70,75,76,78,83,77,62,85
"Newport News City ","L.F. Palmer Elementary ","Science",80,NA,74,79,71,77,85,84,56,88
"Newport News City ","J.M. Dozier Middle ","English: Reading",65,88,60,55,16,68,59,62,30,71
"Newport News City ","J.M. Dozier Middle ","English: Writing",58,86,57,49,12,66,45,51,18,66
"Newport News City ","J.M. Dozier Middle ","History and Social Sciences",67,88,59,60,24,66,63,69,28,86
"Newport News City ","J.M. Dozier Middle ","Mathematics",75,93,71,68,41,78,71,72,50,82
"Newport News City ","J.M. Dozier Middle ","Science",64,88,58,52,9,63,54,64,20,79
"Newport News City ","Oliver C. Greenwood Elementary","English: Reading",53,NA,46,48,36,60,57,46,14,57
"Newport News City ","Oliver C. Greenwood Elementary","History and Social Sciences",64,NA,55,57,53,59,67,71,43,74
"Newport News City ","Oliver C. Greenwood Elementary","Mathematics",63,NA,55,56,50,64,71,61,23,67
"Newport News City ","Oliver C. Greenwood Elementary","Science",61,NA,47,54,NA,65,73,57,6,72
"Newport News City ","General Stanford Elementary","English: Reading",81,90,75,76,20,86,73,76,52,87
"Newport News City ","General Stanford Elementary","History and Social Sciences",82,NA,88,73,NA,73,50,88,71,90
"Newport News City ","General Stanford Elementary","Mathematics",92,90,90,91,100,90,93,93,78,91
"Newport News City ","General Stanford Elementary","Science",97,NA,100,97,NA,94,100,100,83,92
"Newport News City ","Achievable Dream Middle/High ","English: Reading",80,NA,80,76,NA,84,88,75,23,NA
"Newport News City ","Achievable Dream Middle/High ","English: Writing",70,NA,68,64,NA,73,100,65,29,NA
"Newport News City ","Achievable Dream Middle/High ","History and Social Sciences",88,NA,88,84,NA,85,100,92,64,NA
"Newport News City ","Achievable Dream Middle/High ","Mathematics",85,NA,87,84,NA,90,88,79,53,NA
"Newport News City ","Achievable Dream Middle/High ","Science",77,NA,77,76,NA,77,88,78,55,NA
"Newport News City ","Achievable Dream Academy","English: Reading",72,NA,69,68,NA,69,91,75,31,NA
"Newport News City ","Achievable Dream Academy","History and Social Sciences",89,NA,88,87,NA,89,100,90,NA,NA
"Newport News City ","Achievable Dream Academy","Mathematics",82,NA,80,78,NA,80,100,84,46,NA
"Newport News City ","Achievable Dream Academy","Science",67,NA,64,61,NA,63,77,71,14,NA
"Newport News City ","Mary Passage Middle","English: Reading",59,95,53,50,13,63,59,55,32,69
"Newport News City ","Mary Passage Middle","English: Writing",39,86,32,31,NA,51,51,28,19,48
"Newport News City ","Mary Passage Middle","History and Social Sciences",69,83,64,65,NA,69,80,70,53,77
"Newport News City ","Mary Passage Middle","Mathematics",67,100,60,63,88,71,75,64,42,72
"Newport News City ","Mary Passage Middle","Science",62,86,53,53,NA,63,73,60,33,76
"Newport News City ","Deer Park Elementary","English: Reading",92,91,88,90,NA,92,94,92,87,96
"Newport News City ","Deer Park Elementary","History and Social Sciences",96,100,92,94,NA,93,93,100,NA,97
"Newport News City ","Deer Park Elementary","Mathematics",96,100,93,93,NA,96,97,97,93,98
"Newport News City ","Deer Park Elementary","Science",99,NA,100,97,NA,98,100,100,80,100
"Newport News City ","Woodside High","English: Reading",87,87,84,81,NA,90,91,84,55,95
"Newport News City ","Woodside High","English: Writing",81,87,75,73,NA,87,88,73,39,88
"Newport News City ","Woodside High","History and Social Sciences",76,77,68,67,50,78,79,72,43,90
"Newport News City ","Woodside High","Mathematics",86,89,83,84,100,88,87,83,74,92
"Newport News City ","Woodside High","Science",79,82,73,71,50,80,78,76,42,91
"Newport News City ","Heritage High","English: Reading",78,NA,76,72,NA,81,87,75,41,94
"Newport News City ","Heritage High","English: Writing",67,NA,64,62,NA,69,81,66,49,100
"Newport News City ","Heritage High","History and Social Sciences",57,NA,55,51,NA,53,71,61,34,72
"Newport News City ","Heritage High","Mathematics",79,NA,78,77,NA,80,83,78,68,85
"Newport News City ","Heritage High","Science",59,NA,56,54,NA,57,73,61,40,74
"Newport News City ","Crittenden Middle","English: Reading",59,90,51,47,10,61,67,56,28,79
"Newport News City ","Crittenden Middle","English: Writing",50,100,44,42,NA,57,53,44,23,62
"Newport News City ","Crittenden Middle","History and Social Sciences",67,100,60,49,NA,64,68,69,39,83
"Newport News City ","Crittenden Middle","Mathematics",62,95,53,53,25,63,78,61,35,78
"Newport News City ","Crittenden Middle","Science",69,100,57,57,NA,65,81,73,41,86
"Newport News City ","Discovery STEM Academy","English: Reading",49,NA,48,45,NA,51,38,47,23,71
"Newport News City ","Discovery STEM Academy","History and Social Sciences",74,NA,74,70,NA,76,NA,70,36,NA
"Newport News City ","Discovery STEM Academy","Mathematics",64,NA,64,61,NA,64,38,65,28,71
"Newport News City ","Discovery STEM Academy","Science",68,NA,67,67,NA,56,NA,80,27,NA
"Newport News City ","Kiln Creek Elementary","English: Reading",69,93,59,54,39,70,72,67,61,86
"Newport News City ","Kiln Creek Elementary","History and Social Sciences",74,NA,70,63,44,74,72,74,73,82
"Newport News City ","Kiln Creek Elementary","Mathematics",79,93,69,66,74,78,83,79,60,89
"Newport News City ","Kiln Creek Elementary","Science",83,NA,70,72,NA,80,93,86,65,95
"Newport News City ","Homer L. Hines Middle","English: Reading",56,50,48,51,17,62,64,51,20,74
"Newport News City ","Homer L. Hines Middle","English: Writing",46,60,38,38,NA,58,47,36,8,61
"Newport News City ","Homer L. Hines Middle","History and Social Sciences",61,100,55,54,NA,58,68,64,22,71
"Newport News City ","Homer L. Hines Middle","Mathematics",57,63,50,52,0,62,67,52,23,69
"Newport News City ","Homer L. Hines Middle","Science",70,100,60,65,NA,66,70,73,27,90
"Newport News City ","Ethel M. Gildersleeve Middle","English: Reading",67,86,54,50,13,72,51,63,33,81
"Newport News City ","Ethel M. Gildersleeve Middle","English: Writing",63,75,46,46,7,70,51,57,27,83
"Newport News City ","Ethel M. Gildersleeve Middle","History and Social Sciences",69,100,58,57,11,74,53,66,27,86
"Newport News City ","Ethel M. Gildersleeve Middle","Mathematics",75,97,65,64,35,80,63,71,44,84
"Newport News City ","Ethel M. Gildersleeve Middle","Science",70,100,59,56,13,72,53,68,30,87
"Newport News City ","B.C. Charles Elementary ","English: Reading",67,100,50,52,57,68,76,67,47,84
"Newport News City ","B.C. Charles Elementary ","History and Social Sciences",78,NA,66,67,NA,83,83,74,42,88
"Newport News City ","B.C. Charles Elementary ","Mathematics",70,88,53,59,43,69,76,71,49,89
"Newport News City ","B.C. Charles Elementary ","Science",84,NA,74,78,NA,78,75,92,69,97
"Newport News City ","Horace H. Epes Elementary","English: Reading",40,NA,34,36,24,42,39,38,15,64
"Newport News City ","Horace H. Epes Elementary","History and Social Sciences",46,NA,45,41,NA,42,45,50,33,38
"Newport News City ","Horace H. Epes Elementary","Mathematics",43,NA,38,42,33,43,41,43,22,57
"Newport News City ","Horace H. Epes Elementary","Science",43,NA,33,42,13,40,53,46,0,83
"Newport News City ","Richneck Elementary","English: Reading",68,100,56,55,62,72,76,63,40,79
"Newport News City ","Richneck Elementary","History and Social Sciences",68,NA,53,54,NA,66,67,71,38,88
"Newport News City ","Richneck Elementary","Mathematics",76,100,65,68,77,79,84,73,33,88
"Newport News City ","Richneck Elementary","Science",66,NA,54,53,NA,68,62,64,36,88
"Newport News City ","Menchville High","English: Reading",85,100,78,73,NA,90,80,80,72,92
"Newport News City ","Menchville High","English: Writing",86,100,78,76,NA,91,88,81,81,90
"Newport News City ","Menchville High","History and Social Sciences",79,89,64,65,38,81,79,78,57,90
"Newport News City ","Menchville High","Mathematics",80,100,71,72,71,84,74,76,89,88
"Newport News City ","Menchville High","Science",76,91,59,62,43,75,75,77,57,87
"Newport News City ","Hidenwood Elementary","English: Reading",43,NA,35,34,28,52,42,34,28,62
"Newport News City ","Hidenwood Elementary","History and Social Sciences",42,NA,36,34,40,54,30,26,20,64
"Newport News City ","Hidenwood Elementary","Mathematics",51,NA,43,42,61,52,58,49,21,66
"Newport News City ","Hidenwood Elementary","Science",52,NA,44,44,NA,40,60,60,12,71
"Newport News City ","Lee Hall Elementary","English: Reading",57,NA,55,50,31,63,54,52,32,61
"Newport News City ","Lee Hall Elementary","History and Social Sciences",63,NA,58,53,NA,73,56,55,10,88
"Newport News City ","Lee Hall Elementary","Mathematics",73,NA,69,65,56,76,74,71,34,75
"Newport News City ","Lee Hall Elementary","Science",75,NA,73,70,33,75,71,76,44,56
"Newport News City ","Carver Elementary","English: Reading",47,NA,41,45,43,50,60,45,30,64
"Newport News City ","Carver Elementary","History and Social Sciences",38,NA,35,35,20,38,45,38,20,50
"Newport News City ","Carver Elementary","Mathematics",62,NA,57,56,68,60,71,63,37,65
"Newport News City ","Carver Elementary","Science",59,NA,49,57,50,56,86,61,35,58
"Newport News City ","Riverside Elementary","English: Reading",64,83,54,56,33,66,54,62,43,75
"Newport News City ","Riverside Elementary","History and Social Sciences",59,NA,39,49,43,58,55,60,41,76
"Newport News City ","Riverside Elementary","Mathematics",68,83,55,59,53,66,79,69,35,76
"Newport News City ","Riverside Elementary","Science",75,NA,70,66,NA,65,70,81,50,78
"Newport News City ","Newsome Park Elementary","English: Reading",36,NA,33,34,NA,42,59,28,29,80
"Newport News City ","Newsome Park Elementary","History and Social Sciences",42,NA,43,40,NA,37,40,47,27,NA
"Newport News City ","Newsome Park Elementary","Mathematics",51,NA,49,48,NA,55,65,46,32,100
"Newport News City ","Newsome Park Elementary","Science",47,NA,41,44,NA,53,80,39,56,NA
"Newport News City ","B.T. Washington Middle ","English: Reading",87,100,83,81,NA,87,82,86,63,92
"Newport News City ","B.T. Washington Middle ","English: Writing",80,NA,73,73,NA,82,85,77,42,87
"Newport News City ","B.T. Washington Middle ","History and Social Sciences",86,NA,83,80,NA,86,85,87,50,95
"Newport News City ","B.T. Washington Middle ","Mathematics",88,86,85,80,NA,87,82,89,74,94
"Newport News City ","B.T. Washington Middle ","Science",84,NA,77,79,NA,78,85,90,58,97
"Newport News City ","Hilton Elementary","English: Reading",83,40,72,75,56,85,83,80,50,89
"Newport News City ","Hilton Elementary","History and Social Sciences",93,NA,90,91,NA,100,100,87,56,94
"Newport News City ","Hilton Elementary","Mathematics",88,60,78,81,67,90,88,85,36,92
"Newport News City ","Hilton Elementary","Science",92,NA,67,89,NA,90,100,95,71,98
"Newport News City ","Warwick High","English: Reading",82,86,76,74,NA,85,93,78,40,89
"Newport News City ","Warwick High","English: Writing",79,87,71,77,NA,82,88,74,47,92
"Newport News City ","Warwick High","History and Social Sciences",69,93,59,57,44,68,73,70,32,84
"Newport News City ","Warwick High","Mathematics",71,100,65,66,NA,74,80,68,56,80
"Newport News City ","Warwick High","Science",69,92,60,59,25,70,73,67,40,83
"Martinsville City ","Patrick Henry Elementary","English: Reading",72,100,65,67,33,80,60,64,47,87
"Martinsville City ","Patrick Henry Elementary","History and Social Sciences",81,NA,83,76,NA,81,NA,81,50,74
"Martinsville City ","Patrick Henry Elementary","Mathematics",82,100,76,78,67,84,80,79,59,93
"Martinsville City ","Patrick Henry Elementary","Science",70,NA,68,64,NA,67,NA,74,50,68
"Martinsville City ","Albert Harris Elementary","English: Reading",56,NA,53,55,48,62,51,51,30,72
"Martinsville City ","Albert Harris Elementary","History and Social Sciences",85,NA,84,82,75,89,79,81,69,89
"Martinsville City ","Albert Harris Elementary","Mathematics",74,NA,72,72,81,78,87,70,42,65
"Martinsville City ","Albert Harris Elementary","Science",75,NA,73,71,75,81,64,70,69,90
"Martinsville City ","Martinsville High","English: Reading",63,NA,53,56,33,69,75,57,36,84
"Martinsville City ","Martinsville High","English: Writing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Martinsville City ","Martinsville High","History and Social Sciences",60,NA,53,54,39,63,61,58,37,82
"Martinsville City ","Martinsville High","Mathematics",85,NA,82,84,89,92,89,79,67,89
"Martinsville City ","Martinsville High","Science",65,NA,58,62,42,66,63,64,39,82
"Martinsville City ","Martinsville Middle","English: Reading",72,100,63,67,0,74,77,69,42,86
"Martinsville City ","Martinsville Middle","English: Writing",58,NA,46,55,NA,65,75,51,38,78
"Martinsville City ","Martinsville Middle","History and Social Sciences",83,NA,79,82,NA,81,94,85,43,88
"Martinsville City ","Martinsville Middle","Mathematics",79,100,71,75,50,81,86,77,59,91
"Martinsville City ","Martinsville Middle","Science",72,NA,63,71,NA,67,76,77,57,89
"Lynchburg City ","T.C. Miller Elementary for Innovation","English: Reading",72,NA,65,65,NA,86,83,61,27,90
"Lynchburg City ","T.C. Miller Elementary for Innovation","History and Social Sciences",81,NA,78,70,NA,82,NA,81,60,90
"Lynchburg City ","T.C. Miller Elementary for Innovation","Mathematics",83,NA,75,81,NA,90,83,78,67,100
"Lynchburg City ","T.C. Miller Elementary for Innovation","Science",81,NA,74,70,NA,77,NA,86,100,100
"Lynchburg City ","Dearington Elementary/Innovation ","English: Reading",55,NA,50,47,NA,57,NA,53,27,77
"Lynchburg City ","Dearington Elementary/Innovation ","History and Social Sciences",74,NA,72,68,NA,76,NA,71,NA,NA
"Lynchburg City ","Dearington Elementary/Innovation ","Mathematics",62,NA,58,55,NA,59,NA,65,33,85
"Lynchburg City ","Dearington Elementary/Innovation ","Science",65,NA,62,56,NA,67,NA,63,NA,NA
"Lynchburg City ","Sandusky Elementary","English: Reading",75,100,64,69,78,83,80,68,30,86
"Lynchburg City ","Sandusky Elementary","History and Social Sciences",70,NA,65,55,NA,73,50,67,56,85
"Lynchburg City ","Sandusky Elementary","Mathematics",80,100,72,76,78,83,80,77,38,86
"Lynchburg City ","Sandusky Elementary","Science",78,NA,65,68,NA,79,75,77,56,87
"Lynchburg City ","Linkhorne Elementary","English: Reading",69,NA,63,63,55,74,67,63,39,89
"Lynchburg City ","Linkhorne Elementary","History and Social Sciences",75,NA,65,74,NA,79,NA,70,67,88
"Lynchburg City ","Linkhorne Elementary","Mathematics",81,NA,78,79,82,85,83,78,56,89
"Lynchburg City ","Linkhorne Elementary","Science",74,NA,64,74,NA,83,NA,66,58,88
"Lynchburg City ","Linkhorne Middle","English: Reading",61,NA,40,47,50,64,68,58,27,87
"Lynchburg City ","Linkhorne Middle","English: Writing",50,NA,22,25,NA,58,60,43,11,76
"Lynchburg City ","Linkhorne Middle","History and Social Sciences",59,NA,30,34,NA,60,80,58,37,86
"Lynchburg City ","Linkhorne Middle","Mathematics",63,60,42,47,60,69,65,58,28,89
"Lynchburg City ","Linkhorne Middle","Science",70,NA,37,41,NA,69,80,71,25,92
"Lynchburg City ","Sandusky Middle","English: Reading",61,59,52,53,62,65,76,58,41,73
"Lynchburg City ","Sandusky Middle","English: Writing",42,80,39,37,NA,47,67,38,39,39
"Lynchburg City ","Sandusky Middle","History and Social Sciences",67,100,56,55,NA,66,89,67,55,80
"Lynchburg City ","Sandusky Middle","Mathematics",61,82,56,49,79,64,73,58,42,64
"Lynchburg City ","Sandusky Middle","Science",65,83,53,61,83,64,87,66,52,77
"Lynchburg City ","Paul Munro Elementary","English: Reading",87,NA,65,81,NA,86,NA,90,45,95
"Lynchburg City ","Paul Munro Elementary","History and Social Sciences",98,NA,92,92,NA,100,NA,94,NA,100
"Lynchburg City ","Paul Munro Elementary","Mathematics",92,NA,81,87,NA,88,NA,96,64,95
"Lynchburg City ","Paul Munro Elementary","Science",93,NA,85,79,NA,96,NA,89,NA,97
"Lynchburg City ","Sheffield Elementary","English: Reading",69,NA,56,61,69,67,71,70,43,80
"Lynchburg City ","Sheffield Elementary","History and Social Sciences",68,NA,50,66,NA,70,NA,68,62,86
"Lynchburg City ","Sheffield Elementary","Mathematics",79,NA,65,72,86,83,83,75,53,91
"Lynchburg City ","Sheffield Elementary","Science",75,NA,68,73,NA,76,NA,75,69,86
"Lynchburg City ","Bedford Hills Elementary","English: Reading",62,NA,37,44,NA,69,64,55,31,81
"Lynchburg City ","Bedford Hills Elementary","History and Social Sciences",76,NA,50,61,NA,88,NA,71,30,89
"Lynchburg City ","Bedford Hills Elementary","Mathematics",71,NA,51,59,NA,75,79,67,44,84
"Lynchburg City ","Bedford Hills Elementary","Science",63,NA,22,39,NA,76,NA,57,30,89
"Lynchburg City ","Perrymont Elementary","English: Reading",65,NA,49,60,NA,65,75,64,43,84
"Lynchburg City ","Perrymont Elementary","History and Social Sciences",82,NA,71,80,NA,73,NA,88,67,96
"Lynchburg City ","Perrymont Elementary","Mathematics",73,NA,66,73,NA,71,58,75,60,87
"Lynchburg City ","Perrymont Elementary","Science",80,NA,68,75,NA,73,NA,85,33,92
"Lynchburg City ","E.C. Glass High ","English: Reading",78,NA,59,63,NA,79,75,77,40,98
"Lynchburg City ","E.C. Glass High ","English: Writing",67,100,43,43,NA,75,67,60,27,90
"Lynchburg City ","E.C. Glass High ","History and Social Sciences",71,88,51,60,50,70,77,73,47,92
"Lynchburg City ","E.C. Glass High ","Mathematics",75,80,66,69,83,78,85,72,48,85
"Lynchburg City ","E.C. Glass High ","Science",61,NA,43,50,NA,62,63,60,27,83
"Lynchburg City ","William M. Bass Elementary","English: Reading",67,NA,68,63,NA,76,NA,59,31,78
"Lynchburg City ","William M. Bass Elementary","History and Social Sciences",66,NA,70,54,NA,65,NA,67,60,NA
"Lynchburg City ","William M. Bass Elementary","Mathematics",79,NA,76,75,NA,80,NA,78,50,83
"Lynchburg City ","William M. Bass Elementary","Science",72,NA,74,57,NA,76,NA,68,50,NA
"Lynchburg City ","Robert S. Payne Elementary","English: Reading",75,100,51,58,83,76,82,73,43,98
"Lynchburg City ","Robert S. Payne Elementary","History and Social Sciences",84,NA,66,68,100,88,NA,80,53,100
"Lynchburg City ","Robert S. Payne Elementary","Mathematics",77,100,57,62,83,77,73,77,59,98
"Lynchburg City ","Robert S. Payne Elementary","Science",76,NA,53,53,80,86,NA,66,50,97
"Lynchburg City ","Paul Laurence Dunbar Middle for Innovation ","English: Reading",75,100,62,65,50,80,78,71,26,89
"Lynchburg City ","Paul Laurence Dunbar Middle for Innovation ","English: Writing",63,NA,45,40,NA,79,80,51,22,83
"Lynchburg City ","Paul Laurence Dunbar Middle for Innovation ","History and Social Sciences",84,NA,78,73,NA,88,100,81,39,89
"Lynchburg City ","Paul Laurence Dunbar Middle for Innovation ","Mathematics",80,100,69,74,63,85,85,77,42,93
"Lynchburg City ","Paul Laurence Dunbar Middle for Innovation ","Science",81,100,71,66,60,84,83,79,53,90
"Lynchburg City ","Heritage High","English: Reading",80,90,68,75,43,81,76,79,64,95
"Lynchburg City ","Heritage High","English: Writing",66,80,63,57,30,70,45,63,37,75
"Lynchburg City ","Heritage High","History and Social Sciences",63,100,52,57,46,61,62,65,42,79
"Lynchburg City ","Heritage High","Mathematics",78,92,73,75,88,78,88,78,70,86
"Lynchburg City ","Heritage High","Science",71,94,63,68,38,70,68,72,56,81
"Lynchburg City ","Heritage Elementary","English: Reading",68,86,58,63,83,74,81,61,26,76
"Lynchburg City ","Heritage Elementary","History and Social Sciences",74,NA,54,57,100,79,100,67,50,100
"Lynchburg City ","Heritage Elementary","Mathematics",74,88,63,71,85,78,88,70,32,80
"Lynchburg City ","Heritage Elementary","Science",76,NA,63,64,83,83,80,68,33,100
"Hopewell City ","Patrick Copeland Elementary","English: Reading",68,100,64,64,40,72,70,64,58,75
"Hopewell City ","Patrick Copeland Elementary","History and Social Sciences",71,NA,64,68,NA,66,67,76,40,86
"Hopewell City ","Patrick Copeland Elementary","Mathematics",79,100,73,74,60,82,85,76,64,87
"Hopewell City ","Patrick Copeland Elementary","Science",73,NA,65,64,NA,75,67,71,80,84
"Hopewell City ","Dupont Elementary","English: Reading",69,NA,64,65,48,70,57,67,38,79
"Hopewell City ","Dupont Elementary","History and Social Sciences",64,NA,56,60,33,61,50,67,35,84
"Hopewell City ","Dupont Elementary","Mathematics",79,NA,77,78,79,79,73,79,40,85
"Hopewell City ","Dupont Elementary","Science",78,NA,80,76,40,78,50,78,43,84
"Hopewell City ","Harry E. James Elementary","English: Reading",67,NA,62,64,75,68,90,67,63,78
"Hopewell City ","Harry E. James Elementary","History and Social Sciences",69,NA,68,64,50,71,80,66,43,63
"Hopewell City ","Harry E. James Elementary","Mathematics",75,NA,71,74,92,78,83,72,63,85
"Hopewell City ","Harry E. James Elementary","Science",57,NA,50,55,NA,56,78,58,67,83
"Hopewell City ","Hopewell High","English: Reading",68,NA,61,62,20,79,75,59,56,81
"Hopewell City ","Hopewell High","English: Writing",69,NA,60,56,NA,75,81,64,60,85
"Hopewell City ","Hopewell High","History and Social Sciences",61,75,55,50,47,63,72,59,25,70
"Hopewell City ","Hopewell High","Mathematics",73,100,70,67,73,81,76,64,61,78
"Hopewell City ","Hopewell High","Science",68,88,63,63,54,70,69,65,35,78
"Hopewell City ","Carter G. Woodson Middle","English: Reading",65,80,61,60,24,70,75,61,40,73
"Hopewell City ","Carter G. Woodson Middle","English: Writing",56,71,51,50,NA,63,64,49,19,61
"Hopewell City ","Carter G. Woodson Middle","History and Social Sciences",77,86,74,77,NA,75,92,79,51,79
"Hopewell City ","Carter G. Woodson Middle","Mathematics",79,100,75,77,62,84,84,74,54,85
"Hopewell City ","Carter G. Woodson Middle","Science",69,75,60,66,NA,65,83,73,43,80
"Harrisonburg City ","Thomas Harrison Middle","English: Reading",71,93,68,61,24,72,60,70,38,81
"Harrisonburg City ","Thomas Harrison Middle","English: Writing",68,NA,69,58,67,75,59,61,22,72
"Harrisonburg City ","Thomas Harrison Middle","History and Social Sciences",84,NA,80,79,55,84,80,84,38,87
"Harrisonburg City ","Thomas Harrison Middle","Mathematics",76,93,70,68,44,77,67,74,31,84
"Harrisonburg City ","Thomas Harrison Middle","Science",73,NA,60,64,34,69,63,77,42,82
"Harrisonburg City ","Spotswood Elementary","English: Reading",42,NA,29,38,24,45,37,40,13,57
"Harrisonburg City ","Spotswood Elementary","History and Social Sciences",55,NA,50,56,40,56,54,54,17,50
"Harrisonburg City ","Spotswood Elementary","Mathematics",59,NA,38,56,48,59,57,58,23,74
"Harrisonburg City ","Spotswood Elementary","Science",63,NA,20,59,44,66,67,60,18,83
"Harrisonburg City ","Keister Elementary","English: Reading",50,NA,43,34,16,44,28,55,23,72
"Harrisonburg City ","Keister Elementary","History and Social Sciences",74,NA,NA,62,55,70,55,78,NA,81
